D�a;Mes;Hora;Minuto;Dia/noche;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Humedad relativa del aire 1 [%] - E_AH_REL1;Sistema FV Andes 80kWp - Meteocontrol Si-I-420-T BM: MI-1 BM: MI-2 - Radiación [Wh/m²] - SRAD;Sistema FV Andes 80kWp - Básicos - Temperatura de modulos [°C] - T_M0;Sistema FV Andes 80kWp - Básicos - TempT [t] - TA;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Radiación [Wh/m²] - SRAD
5;1;9;45;0;78.19;1.027;14.381;27.435;0
5;1;10;0;0;76.751;1.027;14.587;27.838;0
5;1;10;15;0;77.167;1.023;14.625;27.783;0
5;1;10;30;0;76.095;1.023;14.871;28.191;0
5;1;10;45;0;76.843;1.025;14.671;27.703;0
5;1;11;0;0;77.949;1.024;14.754;27.563;0
5;1;11;15;0;76.062;1.025;14.847;27.967;0
5;1;11;30;0;75.039;1.021;14.709;28.009;0
5;1;11;45;0;75.683;1.023;14.591;27.696;0
6;1;12;0;1;78.064;1.019;14.033;26.557;0
6;1;12;15;1;77.345;1.015;13.741;26.311;0
6;1;12;30;1;76.085;1.012;13.407;26.1;0
6;1;12;45;1;76.071;1.014;13.725;26.399;0.097
6;1;1;0;1;76.187;1.015;13.701;26.372;0.002
6;1;1;15;1;76.765;1.015;13.73;26.252;0.02
6;1;1;30;1;77.919;1.015;13.874;26.143;0
6;1;1;45;1;77.448;1.01;13.01;25.381;0
6;1;2;0;1;78.057;1.006;12.785;25.036;0
6;1;2;15;1;77.521;1.011;13.691;26.015;0.138
6;1;2;30;1;78.301;1.017;13.885;26.039;0
6;1;2;45;1;78.637;1.012;13.287;25.262;0
6;1;3;0;1;78.414;1.004;12.392;24.464;0
6;1;3;15;1;82.158;0.991;10.804;21.197;0
6;1;3;30;1;81.265;0.984;9.343;18.594;0
6;1;3;45;1;79.114;0.989;8.853;17.704;0
6;1;4;0;1;78.435;0.992;8.513;17.07;0
6;1;4;15;1;78.896;0.994;8.274;16.475;0
6;1;4;30;1;79.231;0.997;7.947;15.739;0
6;1;4;45;1;78.257;1;7.873;15.658;0
6;1;5;0;1;75.799;0.999;7.805;15.613;0
6;1;5;15;1;76.966;0.997;7.499;14.78;0
6;1;5;30;1;75.739;0.995;7.363;14.532;0
6;1;5;45;1;74.71;1;7.285;14.337;0
6;1;6;0;1;75.657;2.396;7.111;13.839;0.809
6;1;6;15;1;75.206;6.496;7.299;14.465;5.293
6;1;6;30;1;74.755;20.295;8.173;15.924;20.821
6;1;6;45;1;72.957;32.647;9.207;17.719;34.215
6;1;7;0;1;76.031;83.376;9.407;16.872;66.539
6;1;7;15;1;74.297;239.157;14.441;22.76;158.944
6;1;7;30;1;71.335;301.817;19.019;28.313;208.261
6;1;7;45;1;70.671;389.783;23.091;32.026;276.838
6;1;8;0;1;63.883;440.417;27.089;36.5;323.323
6;1;8;15;1;63.47;531.608;30.723;39.18;400.223
6;1;8;30;1;60.772;584.942;34.737;41.595;449.627
6;1;8;45;1;53.919;622.084;38.804;43.499;493.368
6;1;9;0;1;52.775;692.32;41.613;44.259;558.127
6;1;9;15;1;52.858;739.761;44.223;44.674;608.763
6;1;9;30;1;52.639;775.923;42.79;44.422;649.997
6;1;9;45;1;50.62;822.6;46.651;45.036;702.609
6;1;10;0;1;50.568;859.061;48.701;45.144;749.469
6;1;10;15;1;44.131;889.638;51.046;44.94;792.941
6;1;10;30;1;42.863;893.39;51.971;44.784;801.772
6;1;10;45;1;43.329;921.813;50.526;44.937;839.275
6;1;11;0;1;41.565;939.758;47.953;44.885;866.785
6;1;11;15;1;39.537;925.259;50.956;44.77;857.307
6;1;11;30;1;39.033;988.325;48.565;44.865;926.887
6;1;11;45;1;38.005;984.238;52.319;44.489;933.11
6;1;12;0;0;36.914;998.047;54.443;44.129;953.508
6;1;12;15;0;33.955;964.093;55.829;43.609;926.957
6;1;12;30;0;31.041;969.529;54.965;43.35;941.468
6;1;12;45;0;31.281;974.998;53.05;43.924;956.958
6;1;1;0;0;30.662;930.938;52.781;43.841;925.323
6;1;1;15;0;39.653;744.072;48.234;44.583;759.313
6;1;1;30;0;39.306;632.593;47.212;44.627;728.706
6;1;1;45;0;41.477;242.66;33.934;43.325;794.718
6;1;2;0;0;43.73;226.517;30.156;41.859;707.903
6;1;2;15;0;44.043;172.497;28.723;41.447;819.415
6;1;2;30;0;46.278;147.025;27.243;40.672;772.714
6;1;2;45;0;49.361;215.993;28.145;40.97;736.793
6;1;3;0;0;54.148;252.759;29.617;41.226;806.733
6;1;3;15;0;53.345;184.55;27.249;40.427;684.905
6;1;3;30;0;53.121;205.089;26.923;40.304;601.087
6;1;3;45;0;55.127;214.159;28.056;40.645;548.274
6;1;4;0;0;57.293;166.931;27.002;39.777;334.591
6;1;4;15;0;55.64;150.505;25.898;39.612;446.989
6;1;4;30;0;58.128;124.559;24.367;38.36;177.663
6;1;4;45;0;58.571;143.405;24.555;38.251;324.248
6;1;5;0;0;61.743;109.541;22.875;36.834;168.076
6;1;5;15;0;67.315;66.787;21.959;35.409;119.455
6;1;5;30;0;66.675;15.489;19.603;33.976;36.681
6;1;5;45;0;69.023;5.499;18.381;32.921;8.464
6;1;6;0;0;71.123;1.718;16.942;31.185;0.025
6;1;6;15;0;70.643;1.043;16.193;30.27;0
6;1;6;30;0;70.09;1.043;15.917;30.11;0
6;1;6;45;0;69.37;1.049;16.02;30.161;0
6;1;7;0;0;70.601;1.049;16.059;30.183;0
6;1;7;15;0;74.182;1.043;15.605;29.469;0
6;1;7;30;0;73.329;1.046;16.149;30.248;0
6;1;7;45;0;75.319;1.049;16.375;30.173;0
6;1;8;0;0;75.467;1.047;16.108;29.917;0
6;1;8;15;0;75.57;1.04;15.885;29.722;0
6;1;8;30;0;76.119;1.043;15.819;29.478;0
6;1;8;45;0;76.377;1.037;15.501;28.952;0
6;1;9;0;0;76.824;1.033;15.153;28.548;0
6;1;9;15;0;78.162;1.029;14.555;27.799;0
6;1;9;30;0;79.385;1.021;14.206;27.201;0
6;1;9;45;0;78.939;1.025;14.263;27.376;0
6;1;10;0;0;79.07;1.019;13.771;26.886;0
6;1;10;15;0;79.117;1.021;13.851;27.007;0
6;1;10;30;0;78.812;1.019;13.635;26.696;0
6;1;10;45;0;78.657;1.023;14.089;27.199;0.009
6;1;11;0;0;80.375;1.019;13.677;26.715;0.012
6;1;11;15;0;81.747;1.017;14.029;26.978;0
6;1;11;30;0;80.963;1.02;14.221;27.182;0
6;1;11;45;0;81.796;1.018;13.917;26.683;0
7;1;12;0;1;83.077;1.014;13.46;26.006;0
7;1;12;15;1;83.275;1.011;13.219;25.746;0
7;1;12;30;1;82.671;1.013;13.331;25.932;0
7;1;12;45;1;83.343;1.014;13.383;25.858;0
7;1;1;0;1;83.769;1.007;13.123;25.497;0
7;1;1;15;1;86.371;1.007;12.558;24.336;0
7;1;1;30;1;85.572;1.007;12.713;24.419;0
7;1;1;45;1;83.515;1.009;12.844;24.736;0
7;1;2;0;1;82.472;1.009;12.901;24.665;0
7;1;2;15;1;79.514;1.008;13.067;25.109;0
7;1;2;30;1;79.401;1.007;13.049;24.997;0
7;1;2;45;1;80.124;1.008;13.153;25.158;0
7;1;3;0;1;78.396;1.011;13.502;25.448;0
7;1;3;15;1;78.191;1.007;13.56;25.54;0
7;1;3;30;1;75.622;1.005;13.242;25.428;0
7;1;3;45;1;75.098;1.003;12.863;24.99;0
7;1;4;0;1;78.389;0.997;12.313;23.81;0
7;1;4;15;1;83.365;0.991;10.806;21.399;0
7;1;4;30;1;84.959;0.982;10.08;20.125;0
7;1;4;45;1;85.317;0.982;9.437;19.081;0
7;1;5;0;1;84.795;0.986;9.177;18.585;0
7;1;5;15;1;83.983;0.991;8.804;17.863;0
7;1;5;30;1;81.859;0.992;8.738;17.565;0
7;1;5;45;1;81.681;0.997;8.484;17.059;0
7;1;6;0;1;81.577;1.509;8.281;16.646;0.078
7;1;6;15;1;82.636;5.5;8.173;16.282;3.959
7;1;6;30;1;82.208;14.906;8.361;16.589;14.569
7;1;6;45;1;81.898;24.757;8.79;17.182;26.15
7;1;7;0;1;80.486;80.233;10.008;18.844;60.687
7;1;7;15;1;76.501;256.988;16.557;26.256;164.654
7;1;7;30;1;73.309;330.657;20.891;30.813;221.196
7;1;7;45;1;68.221;399.977;25.035;35.071;279.573
7;1;8;0;1;67.773;461.081;27.295;37.171;331.623
7;1;8;15;1;63.325;522.81;30.277;39.6;387.704
7;1;8;30;1;59.731;588.448;34.751;42.002;447.979
7;1;8;45;1;59.957;649.82;38.285;43.197;505.905
7;1;9;0;1;57.679;709.511;41.189;44.066;567.441
7;1;9;15;1;56.214;749.277;41.697;44.228;612.601
7;1;9;30;1;52.395;799.126;42.08;44.336;667.753
7;1;9;45;1;51.365;841.893;43.859;44.67;717.427
7;1;10;0;1;49.313;878.677;46.533;45.025;761.189
7;1;10;15;1;48.313;917.439;45.404;44.935;808.567
7;1;10;30;1;46.401;943.615;46.419;44.992;844.229
7;1;10;45;1;43.269;957.613;48.896;44.93;867.813
7;1;11;0;1;40.957;969.677;52.733;44.605;885.319
7;1;11;15;1;39.416;984.051;52.619;44.514;911.215
7;1;11;30;1;39.207;1007.579;56.063;44.038;939.663
7;1;11;45;1;32.613;1024.281;58.313;42.334;972.453
7;1;12;0;0;32.567;1016.804;54.354;43.302;964.304
7;1;12;15;0;31.008;1038.837;54.669;43.509;997.419
7;1;12;30;0;29.573;1014.715;57.829;42.568;978.079
7;1;12;45;0;21.902;1022.394;58.468;41.39;1004.507
7;1;1;0;0;20.018;1006.728;57.138;41.717;997.263
7;1;1;15;0;21.823;965.004;46.537;44.338;968.607
7;1;1;30;0;20.816;766.982;43.882;44.297;933.217
7;1;1;45;0;22.045;81.439;26.853;40.443;837.936
7;1;2;0;0;21.846;58.018;23.075;38.689;894.316
7;1;2;15;0;20.823;69.535;22.288;38.222;666.706
7;1;2;30;0;21.052;59.584;22.229;38.093;751.762
7;1;2;45;0;22.873;43.878;20.96;37.235;669.299
7;1;3;0;0;22.267;36.596;20.456;36.905;549.186
7;1;3;15;0;24.625;40.451;20.611;37.392;686.238
7;1;3;30;0;25.201;37.413;21.012;37.984;621.837
7;1;3;45;0;25.904;38.256;20.552;37.337;561.914
7;1;4;0;0;26.178;31.411;20.467;37.644;503.507
7;1;4;15;0;26.3;31.682;20.241;37.649;438.008
7;1;4;30;0;27.117;30.292;20.138;37.721;330.397
7;1;4;45;0;36.663;29.831;19.67;37.06;263.559
7;1;5;0;0;53.746;35.315;18.654;35.484;215.485
7;1;5;15;0;58.035;50.676;18.368;34.614;167.881
7;1;5;30;0;63.041;56.698;19.157;34.634;124.963
7;1;5;45;0;67.852;34.567;18.076;33.116;56.484
7;1;6;0;0;71.461;10.801;17.217;31.822;7.889
7;1;6;15;0;74.355;1.668;15.657;30.165;0
7;1;6;30;0;75.789;1.037;14.695;29.095;0
7;1;6;45;0;70.029;1.039;14.614;28.749;0
7;1;7;0;0;69.367;1.033;14.035;27.167;0
7;1;7;15;0;68.994;1.025;13.048;25.891;0
7;1;7;30;0;66.331;1.023;12.457;24.914;0
7;1;7;45;0;63.993;1.021;12.155;24.262;0
7;1;8;0;0;63.365;1.017;11.675;23.228;0
7;1;8;15;0;59.328;1.011;10.892;21.78;0
7;1;8;30;0;56.255;1.011;10.423;20.892;0
7;1;8;45;0;57.238;1.009;10.083;20.209;0
7;1;9;0;0;53.97;1.009;9.948;19.77;0
7;1;9;15;0;52.165;1.007;9.879;19.348;0
7;1;9;30;0;54.055;1.005;9.805;19.148;0
7;1;9;45;0;51.722;1.007;9.569;18.917;0
7;1;10;0;0;51.981;1.003;9.125;18.091;0
7;1;10;15;0;53.906;1.001;8.676;17.151;0
7;1;10;30;0;55.401;0.998;8.455;16.656;0
7;1;10;45;0;57.935;1.001;8.422;16.563;0
7;1;11;0;0;56.251;0.999;8.347;16.206;0
7;1;11;15;0;56.255;1;8.037;15.678;0
7;1;11;30;0;59.394;0.994;7.693;14.981;0
7;1;11;45;0;57.115;0.993;7.481;14.514;0
8;1;12;0;1;53.139;0.998;7.642;15.098;0
8;1;12;15;1;52.117;0.995;7.285;14.227;0
8;1;12;30;1;51.573;0.989;7.158;13.907;0
8;1;12;45;1;51.8;0.988;7.157;13.736;0
8;1;1;0;1;53.23;0.989;6.734;12.8;0
8;1;1;15;1;51.26;0.989;6.587;12.562;0
8;1;1;30;1;53.475;0.991;6.512;12.415;0
8;1;1;45;1;54.849;0.991;6.555;12.692;0
8;1;2;0;1;58.032;0.985;6.669;12.745;0
8;1;2;15;1;60.545;0.983;6.561;12.384;0
8;1;2;30;1;60.954;0.976;6.291;11.781;0
8;1;2;45;1;59.231;0.976;6.291;11.805;0
8;1;3;0;1;57.046;0.971;6.1;11.411;0.004
8;1;3;15;1;54.491;0.972;6.297;11.75;0.015
8;1;3;30;1;52.989;0.976;5.983;11.083;0
8;1;3;45;1;53.937;0.979;5.961;11.043;0
8;1;4;0;1;53.556;0.981;6.003;11.208;0
8;1;4;15;1;56.715;0.977;5.968;10.798;0
8;1;4;30;1;56.608;0.975;5.744;10.483;0
8;1;4;45;1;56.199;0.972;5.514;9.867;0
8;1;5;0;1;55.769;0.973;5.536;9.905;0
8;1;5;15;1;55.023;0.973;5.628;10.354;0.019
8;1;5;30;1;51.878;0.972;5.772;10.633;0.012
8;1;5;45;1;52.273;0.969;5.137;9.046;0
8;1;6;0;1;51.547;1.723;5.019;8.986;0.455
8;1;6;15;1;51.636;6.139;5.091;9.004;4.464
8;1;6;30;1;52.837;14.625;5.368;9.526;14.609
8;1;6;45;1;52.773;20.473;6.103;11.149;23.08
8;1;7;0;1;51.567;80.759;7.104;12.578;58.835
8;1;7;15;1;50.347;273.481;14.693;22.469;168.883
8;1;7;30;1;49.906;346.844;18.411;26.221;226.755
8;1;7;45;1;50.331;415.025;21.893;29.902;283.659
8;1;8;0;1;49.518;483.601;25.785;33.826;345.471
8;1;8;15;1;45.729;551.091;31.331;38.763;407.234
8;1;8;30;1;42.117;601.987;35.328;41.421;457.652
8;1;8;45;1;40.931;643.44;36.772;42.051;501.238
8;1;9;0;1;40.327;684.161;38.011;42.514;546.555
8;1;9;15;1;38.415;729.002;41.046;43.656;597.185
8;1;9;30;1;34.287;776.197;42.115;43.858;648.849
8;1;9;45;1;35.458;805.396;44.315;44.441;688.961
8;1;10;0;1;37.035;830.348;46.592;44.7;720.46
8;1;10;15;1;35.927;851.826;47.58;44.776;752.889
8;1;10;30;1;35.997;879.19;44.731;44.56;787.397
8;1;10;45;1;33.827;912.139;47.558;44.734;827.545
8;1;11;0;1;31.128;948.393;51.653;44.501;869.332
8;1;11;15;1;29.59;955.305;49.708;44.582;883.65
8;1;11;30;1;27.203;992.797;51.926;44.224;926.135
8;1;11;45;1;24.859;987.812;53.964;43.535;931.598
8;1;12;0;0;23.908;1007.209;57.405;42.524;955.961
8;1;12;15;0;24.954;1013.873;58.799;42.4;969.274
8;1;12;30;0;24.135;1011.387;57.789;42.244;978.401
8;1;12;45;0;24.199;1003.023;57.145;42.221;975.114
8;1;1;0;0;25.948;988.335;55.023;43.115;962.998
8;1;1;15;0;27.597;973.766;51.989;43.917;959.892
8;1;1;30;0;26.925;800.481;54.327;43.264;948.385
8;1;1;45;0;27.259;55.588;32.221;42.877;922.901
8;1;2;0;0;29.946;75.093;26.542;40.929;916.129
8;1;2;15;0;31.796;66.261;25.875;40.575;875.821
8;1;2;30;0;31.471;81.795;25.803;40.756;856.237
8;1;2;45;0;32.693;88.957;25.439;40.517;820.064
8;1;3;0;0;34.644;96.273;25.573;40.402;785.055
8;1;3;15;0;35.416;64.681;24.19;39.777;700.433
8;1;3;30;0;39.786;60.76;21.433;37.268;637.179
8;1;3;45;0;41.721;61.713;20.889;36.686;580.575
8;1;4;0;0;44.955;42.54;19.16;34.888;507.353
8;1;4;15;0;45.987;33.137;18.602;34.42;437.8
8;1;4;30;0;44.115;30.146;18.615;34.892;374.36
8;1;4;45;0;45.225;25.985;18.023;34.124;305.401
8;1;5;0;0;47.962;23.203;17.312;33.043;238.875
8;1;5;15;0;48.855;20.603;16.787;32.468;176.587
8;1;5;30;0;50.579;17.456;16.328;31.689;115.133
8;1;5;45;0;52.311;13.035;15.777;30.759;54.679
8;1;6;0;0;55.594;6.479;14.93;29.229;4.339
8;1;6;15;0;59.295;1.693;13.98;27.65;0
8;1;6;30;0;60.796;1.039;13.498;26.798;0
8;1;6;45;0;61.455;1.043;13.2;26.412;0
8;1;7;0;0;61.995;1.041;12.867;26.086;0
8;1;7;15;0;63.113;1.037;12.495;25.619;0
8;1;7;30;0;64.363;1.033;12.606;25.521;0
8;1;7;45;0;65.507;1.029;12.611;25.259;0
8;1;8;0;0;68.703;1.023;11.954;23.837;0
8;1;8;15;0;71.489;1.018;11.193;22.467;0
8;1;8;30;0;71.552;1.017;11.029;22.231;0
8;1;8;45;0;71.677;1.017;11.073;22.118;0.03
8;1;9;0;0;72.533;1.013;10.787;21.568;0
8;1;9;15;0;69.335;1.017;11.133;22.752;0.886
8;1;9;30;0;69.336;1.021;11.415;22.859;0.127
8;1;9;45;0;73.272;1.009;10.561;21.048;0
8;1;10;0;0;73.984;1.007;10.053;20.287;0
8;1;10;15;0;74.191;1.006;9.901;19.822;0
8;1;10;30;0;73.667;1.01;9.749;19.533;0
8;1;10;45;0;73.327;1.007;9.63;19.182;0
8;1;11;0;0;73.394;1.003;9.326;18.586;0
8;1;11;15;0;72.22;1.005;9.253;18.496;0
8;1;11;30;0;72.216;1.003;9.023;18.028;0
8;1;11;45;0;71.06;1;8.807;17.606;0
9;1;12;0;1;69.78;1.002;8.663;17.354;0
9;1;12;15;1;67.741;1;8.639;17.241;0
9;1;12;30;1;65.805;0.999;8.631;17.206;0
9;1;12;45;1;65.753;0.999;8.458;16.777;0
9;1;1;0;1;65.885;0.993;8.198;16.349;0
9;1;1;15;1;65.385;0.994;8.201;16.359;0.018
9;1;1;30;1;66.62;0.993;7.97;15.814;0
9;1;1;45;1;66.485;0.989;8.022;15.883;0
9;1;2;0;1;66.142;0.993;8.233;16.398;0
9;1;2;15;1;68.139;0.988;8;15.78;0
9;1;2;30;1;69.966;0.98;7.607;14.793;0
9;1;2;45;1;70.608;0.981;7.491;14.63;0
9;1;3;0;1;70.649;0.983;7.501;14.795;0
9;1;3;15;1;71.443;0.982;7.449;14.645;0
9;1;3;30;1;72.374;0.98;7.425;14.701;0
9;1;3;45;1;72.381;0.983;7.619;15.177;0
9;1;4;0;1;73.552;0.981;7.616;14.945;0
9;1;4;15;1;73.142;0.981;7.726;15.377;0
9;1;4;30;1;74.403;0.977;7.493;14.725;0
9;1;4;45;1;73.824;0.977;7.564;15.123;0
9;1;5;0;1;74.588;0.978;7.629;14.937;0
9;1;5;15;1;75.839;0.972;7.25;14.189;0
9;1;5;30;1;75.971;0.971;7.167;14.122;0
9;1;5;45;1;75.713;0.973;7.205;14.203;0
9;1;6;0;1;74.691;1.353;7.325;14.59;0.301
9;1;6;15;1;76.265;5.439;7.287;14.094;4.111
9;1;6;30;1;76.106;12.206;7.201;13.943;12.565
9;1;6;45;1;75.504;17.827;7.577;14.531;20.251
9;1;7;0;1;73.785;74.155;8.717;16.257;54.099
9;1;7;15;1;71.012;263.373;15.621;24.32;160.453
9;1;7;30;1;68.896;331.587;19.595;28.464;213.767
9;1;7;45;1;65.929;394.082;23.079;32.056;266.529
9;1;8;0;1;64.501;448.443;26.034;34.633;315.977
9;1;8;15;1;59.212;493.632;30.577;38.558;362.143
9;1;8;30;1;58.253;540.254;32.379;39.726;408.866
9;1;8;45;1;52.542;606.179;35.615;41.807;472.484
9;1;9;0;1;48.472;647.034;38.559;43.248;518.202
9;1;9;15;1;45.386;715.477;42.601;44.449;585.28
9;1;9;30;1;44.65;782.632;44.861;44.717;651.176
9;1;9;45;1;43.815;850.813;44.611;44.609;718.632
9;1;10;0;1;41.469;893.264;45.679;44.716;770.541
9;1;10;15;1;36.819;917.053;50.378;44.778;804.199
9;1;10;30;1;32.116;967.259;52.977;44.234;859.412
9;1;10;45;1;31.996;1004.063;49.818;44.544;901.198
9;1;11;0;1;34.864;1016.236;44.785;44.583;930.595
9;1;11;15;1;36.532;1032.615;43.369;44.402;962.401
9;1;11;30;1;34.326;1045.463;45.859;44.722;985.214
9;1;11;45;1;36.302;1053.749;42.915;44.396;1001.075
9;1;12;0;0;37.369;1057.066;45.002;44.725;1014.607
9;1;12;15;0;34.657;1064.071;50.947;44.486;1033.516
9;1;12;30;0;31.581;1055.019;54.351;43.544;1030.927
9;1;12;45;0;31.535;901.257;51.126;44.232;890.565
9;1;1;0;0;32.37;958.319;47.656;44.658;954.763
9;1;1;15;0;29.817;903.879;53.916;43.397;918.763
9;1;1;30;0;30.253;773.957;50.854;44.025;927.349
9;1;1;45;0;33.143;196.913;31.745;42.334;541.186
9;1;2;0;0;32.735;141.026;27.287;41.093;826.607
9;1;2;15;0;34.924;136.233;25.342;39.876;701.813
9;1;2;30;0;36.479;125.317;24.631;39.489;706.887
9;1;2;45;0;35.637;116.159;24.205;39.485;781.395
9;1;3;0;0;36.478;112.8;23.642;38.983;660.999
9;1;3;15;0;37.571;112.771;22.753;37.836;554.98
9;1;3;30;0;36.983;78.033;21.619;37.578;576.723
9;1;3;45;0;39.881;76.454;20.967;36.73;583.213
9;1;4;0;0;42.594;62.397;19.805;35.446;384.296
9;1;4;15;0;42.571;48.063;19.357;35.106;405.283
9;1;4;30;0;41.841;41.545;18.838;34.803;377.549
9;1;4;45;0;45.267;34.363;18.23;34;309.683
9;1;5;0;0;47.881;27.216;17.765;33.689;232.769
9;1;5;15;0;51.667;23.443;17.142;32.729;166.449
9;1;5;30;0;55.683;19.291;16.385;31.437;112.775
9;1;5;45;0;60.073;14.228;15.549;30.064;53.38
9;1;6;0;0;61.9;6.44;14.903;29.13;7.031
9;1;6;15;0;62.157;1.986;14.178;28.253;0.155
9;1;6;30;0;58.877;1.037;13.833;28.054;0
9;1;6;45;0;58.917;1.043;13.583;27.663;0
9;1;7;0;0;58.286;1.038;13.032;26.987;0
9;1;7;15;0;59.635;1.033;12.953;26.741;0.028
9;1;7;30;0;61.39;1.031;12.588;26.059;0
9;1;7;45;0;63.125;1.023;12.065;25.031;0
9;1;8;0;0;59.843;1.021;11.852;24.778;0.07
9;1;8;15;0;62.332;1.019;11.555;23.918;0
9;1;8;30;0;63.491;1.016;11.127;22.798;0.041
9;1;8;45;0;61.686;1.017;10.926;22.548;0.011
9;1;9;0;0;60.945;1.015;10.717;22.434;0
9;1;9;15;0;60.378;1.011;10.535;22.06;0.011
9;1;9;30;0;59.725;1.013;10.685;22.323;0.191
9;1;9;45;0;59.845;1.013;10.745;22.417;0.033
9;1;10;0;0;62.888;1.007;10.47;21.493;0.079
9;1;10;15;0;66.839;1.003;10.062;20.365;0.001
9;1;10;30;0;67.111;1.003;9.973;20.217;0
9;1;10;45;0;67.009;1.006;9.675;19.519;0
9;1;11;0;0;67.092;1.006;9.469;19.066;0
9;1;11;15;0;66.521;1.007;9.301;18.746;0
9;1;11;30;0;64.008;1.007;9.341;19.335;0.091
9;1;11;45;0;61.36;1.001;9.221;18.971;0
10;1;12;0;1;60.39;1;9.314;19.595;0.044
10;1;12;15;1;60.582;1.001;9.435;19.447;0.059
10;1;12;30;1;63.097;0.997;9.215;19.182;0.029
10;1;12;45;1;61.26;0.993;9.235;18.733;0.102
10;1;1;0;1;61.771;0.993;8.881;17.951;0.01
10;1;1;15;1;61.71;0.988;8.788;17.699;0.06
10;1;1;30;1;63.233;0.987;8.436;16.983;0.001
10;1;1;45;1;64.888;0.982;8.147;16.565;0
10;1;2;0;1;66.445;0.983;8.175;16.409;0
10;1;2;15;1;67.265;0.987;8.039;15.823;0
10;1;2;30;1;68.331;0.983;7.78;15.281;0
10;1;2;45;1;69.477;0.982;7.625;14.936;0
10;1;3;0;1;71.748;0.983;7.285;14.387;0
10;1;3;15;1;73.103;0.987;7.111;14.123;0
10;1;3;30;1;73.459;0.987;7.011;14.055;0
10;1;3;45;1;73.833;0.985;6.889;13.686;0
10;1;4;0;1;73.184;0.983;6.732;13.43;0
10;1;4;15;1;73.322;0.983;6.604;13.142;0
10;1;4;30;1;71.813;0.986;6.571;12.964;0
10;1;4;45;1;70.318;0.988;6.466;12.604;0
10;1;5;0;1;68.654;0.984;6.123;11.908;0
10;1;5;15;1;66.688;0.981;5.832;11.163;0
10;1;5;30;1;62.755;0.981;5.97;11.485;0
10;1;5;45;1;61.127;0.989;6.411;12.692;0.009
10;1;6;0;1;61.593;1.241;6.204;11.877;0.021
10;1;6;15;1;61.865;4.661;6.01;11.278;3.522
10;1;6;30;1;61.923;10.628;6.189;11.61;11.429
10;1;6;45;1;65.203;15.787;6.52;12.105;18.619
10;1;7;0;1;66.211;70.412;7.674;13.839;51.748
10;1;7;15;1;61.682;282.403;16.059;24.617;173.005
10;1;7;30;1;57.562;355.905;21.74;31.045;229.753
10;1;7;45;1;55.095;428.137;26.579;35.51;288.713
10;1;8;0;1;53.149;496.998;29.439;37.893;348.335
10;1;8;15;1;52.107;562.877;31.775;39.379;408.281
10;1;8;30;1;49.184;624.52;34.874;41.198;468.059
10;1;8;45;1;47.065;678.398;38.384;42.823;524.124
10;1;9;0;1;42.827;735.139;41.718;44.024;582.576
10;1;9;15;1;40.789;784.454;45.116;44.637;638.285
10;1;9;30;1;39.644;831.238;46.375;44.724;689.541
10;1;9;45;1;36.961;873.093;47.947;44.839;740.835
10;1;10;0;1;36.237;910.171;50.126;44.799;785.644
10;1;10;15;1;35.317;943.641;50.074;44.758;829.429
10;1;10;30;1;35.521;974.693;51.845;44.648;867.546
10;1;10;45;1;34.964;999.049;52.487;44.58;902.166
10;1;11;0;1;35.197;1018.819;50.855;44.73;932.557
10;1;11;15;1;34.231;1035.383;49.473;44.762;960.292
10;1;11;30;1;34.452;1045.445;50.084;44.73;979.603
10;1;11;45;1;33.802;1049.515;52.354;44.517;995.197
10;1;12;0;0;33.061;1049.038;53.525;44.275;999.199
10;1;12;15;0;32.232;1042.695;53.167;44.322;1000.019
10;1;12;30;0;30.99;1031.64;51.31;44.495;998.743
10;1;12;45;0;30.74;1017.663;50.277;44.573;995.573
10;1;1;0;0;30.845;996.973;50.087;44.583;983.273
10;1;1;15;0;30.097;971.847;50.647;44.483;966.412
10;1;1;30;0;29.668;805.513;48.533;44.565;943.385
10;1;1;45;0;30.801;43.098;27.388;40.184;919.056
10;1;2;0;0;30.499;40.535;22.602;38.036;887.945
10;1;2;15;0;31.998;39.549;21.862;37.557;851.454
10;1;2;30;0;32.392;38.207;21.501;37.484;812.565
10;1;2;45;0;33.325;36.348;21.032;37.169;766.464
10;1;3;0;0;35.415;35.549;20.765;36.762;717.88
10;1;3;15;0;36.951;34.499;20.437;36.28;667.797
10;1;3;30;0;37.098;34.27;20.011;36.142;615.885
10;1;3;45;0;37.343;34.291;19.421;35.588;558.085
10;1;4;0;0;39.345;31.916;18.78;34.965;496.924
10;1;4;15;0;41.196;31.651;18.279;34.245;433.683
10;1;4;30;0;44.183;30.042;17.654;33.358;368.565
10;1;4;45;0;47.45;29.869;17.056;32.144;304.531
10;1;5;0;0;50.839;28.069;16.405;31.046;213.323
10;1;5;15;0;55.108;22.642;15.696;29.575;82.241
10;1;5;30;0;54.893;22.495;14.979;29.067;121.322
10;1;5;45;0;55.811;16.393;14.624;28.56;56.131
10;1;6;0;0;58.666;7.155;13.983;27.334;6.193
10;1;6;15;0;60.535;1.657;13.524;26.56;0.013
10;1;6;30;0;61.923;1.031;13.657;26.535;0
10;1;6;45;0;63.461;1.036;13.805;26.384;0
